Name;Sport;Date;Start time;Duration;Total distance (km);Average heart rate (bpm);Average speed (km/h);Max speed (km/h);Average pace (min/km);Max pace (min/km);Calories;Fat percentage of calories(%);Average cadence (rpm);Average stride length (cm);Running index;Training load;Ascent (m);Descent (m);Average power (W);Max power (W);Notes;Height (cm);Weight (kg);HR max;HR sit;VO2max
Hiit Dt2a;JOGGING;07/10/2021;09:23:29;00:38:05;;117;0.0;;00:00;;349;34;;;;;;;;;;180.0;120.0;193;;37
Sample rate;Time;HR (bpm);Speed (km/h);Pace (min/km);Cadence;Altitude (m);Stride length (m);Distances (m);Temperatures (C);Power (W);;;;;;;;;;;;;;;;
294;00:04:54;98;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
295;00:04:55;98;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
296;00:04:56;98;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
297;00:04:57;98;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
298;00:04:58;99;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
299;00:04:59;100;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
300;00:05:00;100;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
301;00:05:01;99;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
302;00:05:02;100;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
303;00:05:03;100;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
304;00:05:04;99;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
305;00:05:05;99;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
306;00:05:06;99;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
307;00:05:07;99;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
308;00:05:08;100;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
309;00:05:09;101;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
310;00:05:10;101;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
311;00:05:11;101;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
312;00:05:12;102;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
313;00:05:13;102;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
314;00:05:14;102;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
315;00:05:15;102;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
316;00:05:16;101;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
317;00:05:17;101;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
318;00:05:18;101;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
319;00:05:19;99;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
320;00:05:20;98;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
321;00:05:21;97;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
322;00:05:22;97;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
323;00:05:23;98;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
324;00:05:24;100;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
325;00:05:25;101;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
326;00:05:26;101;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
327;00:05:27;100;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
328;00:05:28;99;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
329;00:05:29;99;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
330;00:05:30;98;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
331;00:05:31;98;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
332;00:05:32;97;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
333;00:05:33;98;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
334;00:05:34;99;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
335;00:05:35;99;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
336;00:05:36;98;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
337;00:05:37;99;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
338;00:05:38;98;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
339;00:05:39;98;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
340;00:05:40;98;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
341;00:05:41;98;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
342;00:05:42;99;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
343;00:05:43;99;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
344;00:05:44;98;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
345;00:05:45;99;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
346;00:05:46;100;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
347;00:05:47;100;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
348;00:05:48;100;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
349;00:05:49;101;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
350;00:05:50;101;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
351;00:05:51;102;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
352;00:05:52;101;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
353;00:05:53;100;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
354;00:05:54;100;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
355;00:05:55;100;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
356;00:05:56;100;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
357;00:05:57;100;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
358;00:05:58;100;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
359;00:05:59;99;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
360;00:06:00;99;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
361;00:06:01;98;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
362;00:06:02;97;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
363;00:06:03;98;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
364;00:06:04;98;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
365;00:06:05;98;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
366;00:06:06;98;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
367;00:06:07;99;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
368;00:06:08;100;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
369;00:06:09;100;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
370;00:06:10;101;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
371;00:06:11;101;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
372;00:06:12;100;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
373;00:06:13;100;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
374;00:06:14;99;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
375;00:06:15;98;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
376;00:06:16;98;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
377;00:06:17;98;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
378;00:06:18;98;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
379;00:06:19;99;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
380;00:06:20;100;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
381;00:06:21;101;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
382;00:06:22;100;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
383;00:06:23;100;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
384;00:06:24;100;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
385;00:06:25;100;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
386;00:06:26;99;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
387;00:06:27;99;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
388;00:06:28;100;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
389;00:06:29;99;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
390;00:06:30;99;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
391;00:06:31;99;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
392;00:06:32;99;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
393;00:06:33;99;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
394;00:06:34;99;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
395;00:06:35;100;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
396;00:06:36;99;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
397;00:06:37;98;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
398;00:06:38;98;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
399;00:06:39;98;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
400;00:06:40;98;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
401;00:06:41;98;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
402;00:06:42;98;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
403;00:06:43;98;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
404;00:06:44;97;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
405;00:06:45;97;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
406;00:06:46;97;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
407;00:06:47;97;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
408;00:06:48;97;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
409;00:06:49;97;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
410;00:06:50;98;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
411;00:06:51;98;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
412;00:06:52;98;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
413;00:06:53;98;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
414;00:06:54;98;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
415;00:06:55;99;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
416;00:06:56;99;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
417;00:06:57;99;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
418;00:06:58;99;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
419;00:06:59;99;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
420;00:07:00;99;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
421;00:07:01;98;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
422;00:07:02;98;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
423;00:07:03;98;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
424;00:07:04;96;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
425;00:07:05;96;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
426;00:07:06;97;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
427;00:07:07;97;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
428;00:07:08;97;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
429;00:07:09;97;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
430;00:07:10;97;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
431;00:07:11;98;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
432;00:07:12;98;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
433;00:07:13;98;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
434;00:07:14;98;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
435;00:07:15;98;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
436;00:07:16;97;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
437;00:07:17;97;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
438;00:07:18;97;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
439;00:07:19;97;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
440;00:07:20;98;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
441;00:07:21;98;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
442;00:07:22;98;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
443;00:07:23;99;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
444;00:07:24;99;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
445;00:07:25;99;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
446;00:07:26;99;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
447;00:07:27;99;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
448;00:07:28;99;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
449;00:07:29;99;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
450;00:07:30;100;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
451;00:07:31;99;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
452;00:07:32;98;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
453;00:07:33;98;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
454;00:07:34;98;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
455;00:07:35;98;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
456;00:07:36;97;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
457;00:07:37;97;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
458;00:07:38;97;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
459;00:07:39;98;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
460;00:07:40;98;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
461;00:07:41;98;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
462;00:07:42;97;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
463;00:07:43;97;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
464;00:07:44;97;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
465;00:07:45;98;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
466;00:07:46;98;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
467;00:07:47;98;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
468;00:07:48;98;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
469;00:07:49;99;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
470;00:07:50;99;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
471;00:07:51;99;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
472;00:07:52;99;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
473;00:07:53;99;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
474;00:07:54;99;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
475;00:07:55;100;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
476;00:07:56;100;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
477;00:07:57;100;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
478;00:07:58;100;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
479;00:07:59;100;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
480;00:08:00;100;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
481;00:08:01;99;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
482;00:08:02;99;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
483;00:08:03;100;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
484;00:08:04;100;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
485;00:08:05;100;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
486;00:08:06;101;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
487;00:08:07;101;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
488;00:08:08;101;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
489;00:08:09;100;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
490;00:08:10;101;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
491;00:08:11;101;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
492;00:08:12;101;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
493;00:08:13;101;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
494;00:08:14;101;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
495;00:08:15;101;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
496;00:08:16;101;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
497;00:08:17;101;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
498;00:08:18;101;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
499;00:08:19;101;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
500;00:08:20;101;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
501;00:08:21;101;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
502;00:08:22;101;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
503;00:08:23;101;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
504;00:08:24;101;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
505;00:08:25;101;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
506;00:08:26;101;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
507;00:08:27;102;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
508;00:08:28;102;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
509;00:08:29;102;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
510;00:08:30;103;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
511;00:08:31;102;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
512;00:08:32;102;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
513;00:08:33;102;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
514;00:08:34;102;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
515;00:08:35;102;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
516;00:08:36;101;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
517;00:08:37;102;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
518;00:08:38;102;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
519;00:08:39;103;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
520;00:08:40;103;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
521;00:08:41;103;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
522;00:08:42;103;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
523;00:08:43;102;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
524;00:08:44;102;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
525;00:08:45;103;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
526;00:08:46;102;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
527;00:08:47;102;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
528;00:08:48;102;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
529;00:08:49;102;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
530;00:08:50;103;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
531;00:08:51;103;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
532;00:08:52;104;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
533;00:08:53;104;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
534;00:08:54;105;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
535;00:08:55;105;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
536;00:08:56;105;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
537;00:08:57;105;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
538;00:08:58;104;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
539;00:08:59;104;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
540;00:09:00;102;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
541;00:09:01;101;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
542;00:09:02;101;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
543;00:09:03;101;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
544;00:09:04;101;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
545;00:09:05;103;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
546;00:09:06;103;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
547;00:09:07;104;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
548;00:09:08;103;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
549;00:09:09;103;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
550;00:09:10;102;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
551;00:09:11;101;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
552;00:09:12;101;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
553;00:09:13;101;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
554;00:09:14;101;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
555;00:09:15;101;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
556;00:09:16;101;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
557;00:09:17;101;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
558;00:09:18;102;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
559;00:09:19;102;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
560;00:09:20;101;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
561;00:09:21;101;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
562;00:09:22;101;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
563;00:09:23;100;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
564;00:09:24;100;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
565;00:09:25;100;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
566;00:09:26;99;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
567;00:09:27;99;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
568;00:09:28;100;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
569;00:09:29;100;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
570;00:09:30;100;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
571;00:09:31;100;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
572;00:09:32;102;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
573;00:09:33;102;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
574;00:09:34;103;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
575;00:09:35;102;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
576;00:09:36;102;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
577;00:09:37;103;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
578;00:09:38;103;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
579;00:09:39;103;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
580;00:09:40;103;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
581;00:09:41;102;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
582;00:09:42;102;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
583;00:09:43;102;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
584;00:09:44;103;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
585;00:09:45;103;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
586;00:09:46;103;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
587;00:09:47;103;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
588;00:09:48;103;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
589;00:09:49;102;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
590;00:09:50;103;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
591;00:09:51;103;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
592;00:09:52;103;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
593;00:09:53;103;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
594;00:09:54;104;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
595;00:09:55;104;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
596;00:09:56;103;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
597;00:09:57;104;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
598;00:09:58;105;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
599;00:09:59;105;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
600;00:10:00;106;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
601;00:10:01;107;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
602;00:10:02;107;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
603;00:10:03;107;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
604;00:10:04;107;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
605;00:10:05;108;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
606;00:10:06;108;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
607;00:10:07;109;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
608;00:10:08;109;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
609;00:10:09;109;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
610;00:10:10;109;0.0;00:00;;;;0.00;;;;;;;;;;;;;;;;;;
